sale_id,customer_id,product_id,store_id,promo_id,quantity,unit_price,discount_amount,tax_amount,final_amount,sale_date,payment_method,sale_status
2674,897,11,13,12,1,1999,0.0,359.82,2358.82,2024-03-21,Net Banking,Cancelled
2675,1883,2,2,11,1,89999,13499.85,13769.85,90269.0,2024-04-19,EMI,Completed
2676,1857,12,13,9,4,8999,5399.4,5507.39,36103.99,2024-01-17,Net Banking,Completed
2677,90,16,2,15,2,5999,0.0,2159.64,14157.64,2024-08-25,Cash,Returned
2678,102,12,12,12,1,8999,449.95,1538.83,10087.88,2024-12-07,UPI,Completed
2679,20,13,5,7,3,12999,0.0,7019.46,46016.46,2024-04-14,EMI,Returned
2680,243,1,5,12,2,129999,0.0,46799.64,306797.64,2024-04-19,Net Banking,Completed
2681,1038,20,12,10,1,3999,0.0,719.82,4718.82,2024-10-04,Debit Card,Cancelled
2682,1257,4,4,11,5,129999,0.0,116999.1,766994.1,2024-10-06,Debit Card,Completed
2683,1557,25,4,12,5,199,149.25,152.23,997.98,2024-03-16,UPI,Completed
2684,795,3,1,2,4,114999,114999.0,62099.46,407096.46,2024-10-18,Cash,Completed
2685,1320,1,7,14,5,129999,0.0,116999.1,766994.1,2024-02-07,Cash,Completed
2686,1469,15,8,9,1,7999,399.95,1367.83,8966.88,2024-09-02,Cash,Completed
2687,1423,22,3,7,2,299,59.8,96.88,635.08,2024-06-06,Cash,Cancelled
2688,1973,12,14,8,1,8999,0.0,1619.82,10618.82,2024-07-20,Net Banking,Completed
2689,773,25,14,6,3,199,89.55,91.34,598.79,2024-01-05,Credit Card,Completed
2690,1297,12,14,1,1,8999,2249.75,1214.87,7964.12,2024-04-18,Net Banking,Completed
2691,523,5,15,13,2,29999,5999.8,9719.68,63717.88,2024-02-24,Net Banking,Returned
2692,522,6,10,2,2,15999,0.0,5759.64,37757.64,2024-04-22,Credit Card,Completed
2693,678,4,2,1,1,129999,0.0,23399.82,153398.82,2024-11-25,Net Banking,Cancelled
2694,96,12,4,1,5,8999,13498.5,5669.37,37165.87,2024-07-30,Cash,Completed
2695,498,1,3,4,1,129999,25999.8,18719.86,122719.06,2024-07-20,Net Banking,Completed
2696,1628,5,10,1,3,29999,13499.55,13769.54,90266.99,2024-08-21,Debit Card,Returned
2697,1140,18,8,11,5,24999,0.0,22499.1,147494.1,2024-02-14,Credit Card,Returned
2698,1510,19,13,14,3,4999,0.0,2699.46,17696.46,2024-07-21,UPI,Completed
2699,1953,8,7,6,1,14999,0.0,2699.82,17698.82,2024-08-22,Debit Card,Completed
2700,1067,6,2,9,4,15999,15999.0,8639.46,56636.46,2024-01-13,EMI,Returned
2701,259,1,15,15,1,129999,0.0,23399.82,153398.82,2024-06-25,Credit Card,Completed
2702,1462,25,9,1,2,199,19.9,68.06,446.16,2024-08-08,EMI,Completed
2703,203,21,13,6,1,599,89.85,91.65,600.8,2024-09-25,UPI,Returned
2704,1174,16,12,1,3,5999,0.0,3239.46,21236.46,2024-08-10,UPI,Completed
2705,1031,14,4,12,3,3999,3599.1,1511.62,9909.52,2024-10-08,UPI,Cancelled
2706,1206,11,10,15,4,1999,0.0,1439.28,9435.28,2024-12-26,EMI,Completed
2707,782,18,9,2,1,24999,3749.85,3824.85,25074.0,2024-05-01,Net Banking,Returned
2708,1568,23,10,7,1,449,134.7,56.57,370.87,2024-07-11,Cash,Completed
2709,1042,19,8,6,5,4999,2499.5,4049.19,26544.69,2024-06-18,Debit Card,Completed
2710,1347,4,9,5,2,129999,64999.5,35099.73,230098.23,2024-03-24,UPI,Completed
2711,364,18,4,10,5,24999,0.0,22499.1,147494.1,2024-11-16,Credit Card,Completed
2712,1357,5,1,9,1,29999,2999.9,4859.84,31858.94,2024-05-22,Net Banking,Completed
2713,1342,7,12,5,5,12999,0.0,11699.1,76694.1,2024-02-03,Net Banking,Completed
2714,1183,20,12,7,1,3999,0.0,719.82,4718.82,2024-11-17,EMI,Completed
2715,262,2,11,7,1,89999,8999.9,14579.84,95578.94,2024-12-31,EMI,Completed
2716,449,5,3,15,4,29999,17999.4,18359.39,120355.99,2024-03-06,EMI,Completed
2717,500,12,12,7,1,8999,0.0,1619.82,10618.82,2024-09-14,UPI,Completed
2718,688,2,7,9,4,89999,17999.8,61559.32,403555.52,2024-01-02,EMI,Completed
2719,706,23,13,8,4,449,449.0,242.46,1589.46,2024-08-23,Debit Card,Completed
2720,1850,19,2,8,2,4999,0.0,1799.64,11797.64,2024-12-16,UPI,Cancelled
2721,332,20,2,14,1,3999,999.75,539.87,3539.12,2024-06-01,Net Banking,Returned
2722,84,6,10,15,2,15999,0.0,5759.64,37757.64,2024-01-15,Debit Card,Completed
2723,1725,24,9,9,1,28,5.6,4.03,26.43,2024-07-19,Credit Card,Completed
2724,1163,3,13,7,1,114999,22999.8,16559.86,108559.06,2024-09-06,UPI,Returned
2725,115,12,7,12,4,8999,7199.2,5183.42,33980.22,2024-08-23,UPI,Completed
2726,479,23,7,5,1,449,134.7,56.57,370.87,2024-07-20,Debit Card,Completed
2727,124,10,10,10,3,2999,899.7,1457.51,9554.81,2024-12-01,UPI,Completed
2728,1977,14,7,7,3,3999,599.85,2051.49,13448.64,2024-04-25,Cash,Completed
2729,705,1,5,13,2,129999,64999.5,35099.73,230098.23,2024-04-07,Credit Card,Completed
2730,790,5,7,4,1,29999,2999.9,4859.84,31858.94,2024-03-16,Debit Card,Completed
2731,1610,14,11,5,3,3999,3599.1,1511.62,9909.52,2024-12-22,Debit Card,Completed
2732,1380,5,2,15,5,29999,0.0,26999.1,176994.1,2024-09-30,EMI,Completed
2733,1944,20,11,4,5,3999,3999.0,2879.28,18875.28,2024-03-16,EMI,Completed
2734,1484,10,15,3,5,2999,2999.0,2159.28,14155.28,2024-05-14,Credit Card,Completed
2735,1147,11,13,8,2,1999,399.8,647.68,4245.88,2024-08-23,Credit Card,Completed
2736,1366,2,6,8,2,89999,8999.9,30779.66,201777.76,2024-05-13,Credit Card,Completed
2737,1657,23,4,3,1,449,67.35,68.7,450.35,2024-12-08,Cash,Completed
2738,831,1,6,9,3,129999,97499.25,52649.6,345147.35,2024-07-18,EMI,Returned
2739,1383,9,8,11,4,4999,3999.2,2879.42,18876.22,2024-10-27,EMI,Cancelled
2740,1634,9,12,11,2,4999,1499.7,1529.69,10027.99,2024-05-02,Net Banking,Completed
2741,1156,16,14,9,4,5999,4799.2,3455.42,22652.22,2024-10-31,Cash,Completed
2742,1971,3,7,7,3,114999,0.0,62099.46,407096.46,2024-02-10,Credit Card,Completed
2743,585,12,1,1,5,8999,6749.25,6884.23,45129.98,2024-11-12,Debit Card,Returned
2744,180,11,3,13,5,1999,0.0,1799.1,11794.1,2024-06-14,Debit Card,Returned
2745,781,13,5,15,2,12999,0.0,4679.64,30677.64,2024-05-02,UPI,Completed
2746,1782,9,3,8,3,4999,0.0,2699.46,17696.46,2024-05-16,Credit Card,Completed
2747,251,10,1,9,5,2999,749.75,2564.14,16809.39,2024-05-06,Credit Card,Completed
2748,1673,4,5,11,3,129999,19499.85,66689.49,437186.64,2024-01-29,Net Banking,Returned
2749,846,8,11,15,2,14999,0.0,5399.64,35397.64,2024-12-14,UPI,Completed
2750,1094,21,11,4,4,599,718.8,301.9,1979.1,2024-07-01,Credit Card,Completed
2751,1909,4,2,12,5,129999,162498.75,87749.32,575245.57,2024-02-17,Cash,Completed
2752,652,6,4,12,3,15999,0.0,8639.46,56636.46,2024-08-09,Cash,Completed
2753,532,9,14,15,1,4999,0.0,899.82,5898.82,2024-09-11,Credit Card,Cancelled
2754,1977,6,14,1,5,15999,15999.0,11519.28,75515.28,2024-06-23,EMI,Completed
2755,456,15,8,15,2,7999,3199.6,2303.71,15102.11,2024-07-23,EMI,Completed
2756,833,7,4,15,1,12999,0.0,2339.82,15338.82,2024-05-22,UPI,Cancelled
2757,1695,2,15,12,2,89999,44999.5,24299.73,159298.23,2024-10-01,UPI,Completed
2758,1900,12,6,15,1,8999,0.0,1619.82,10618.82,2024-01-13,Credit Card,Completed
2759,1754,22,3,5,1,299,29.9,48.44,317.54,2024-04-05,Debit Card,Completed
2760,1357,7,2,14,1,12999,1299.9,2105.84,13804.94,2024-04-26,Cash,Cancelled
2761,1622,4,13,7,4,129999,155998.8,65519.5,429516.7,2024-11-17,EMI,Completed
2762,1013,6,15,2,2,15999,0.0,5759.64,37757.64,2024-04-11,Net Banking,Returned
2763,709,12,12,5,5,8999,8999.0,6479.28,42475.28,2024-03-31,EMI,Completed
2764,1231,21,3,15,2,599,179.7,183.29,1201.59,2024-03-06,EMI,Completed
2765,1980,20,6,7,2,3999,0.0,1439.64,9437.64,2024-03-27,Credit Card,Cancelled
2766,1420,25,14,15,2,199,19.9,68.06,446.16,2024-09-24,Cash,Returned
2767,357,1,5,12,4,129999,25999.8,88919.32,582915.52,2024-06-30,Credit Card,Completed
2768,465,14,7,3,5,3999,2999.25,3059.23,20054.98,2024-01-18,Net Banking,Completed
2769,188,2,9,15,1,89999,26999.7,11339.87,74339.17,2024-04-05,Net Banking,Returned
2770,1020,4,13,15,2,129999,12999.9,44459.66,291457.76,2024-07-14,UPI,Completed
2771,29,16,2,5,4,5999,0.0,4319.28,28315.28,2024-06-30,EMI,Returned
2772,456,18,11,6,1,24999,6249.75,3374.86,22124.11,2024-12-07,EMI,Completed
2773,1891,23,13,9,5,449,224.5,363.69,2384.19,2024-07-25,Net Banking,Completed
2774,665,15,13,9,2,7999,0.0,2879.64,18877.64,2024-04-17,Credit Card,Cancelled
2775,313,5,3,15,1,29999,0.0,5399.82,35398.82,2024-11-07,Debit Card,Completed
2776,316,12,9,5,2,8999,0.0,3239.64,21237.64,2024-06-30,Net Banking,Completed
2777,773,6,14,11,2,15999,4799.7,4895.69,32093.99,2024-12-01,UPI,Completed
2778,497,21,13,15,2,599,0.0,215.64,1413.64,2024-11-27,UPI,Returned
2779,114,9,7,15,3,4999,0.0,2699.46,17696.46,2024-04-30,UPI,Completed
2780,1371,11,4,10,1,1999,599.7,251.87,1651.17,2024-06-14,Credit Card,Completed
2781,1820,22,2,8,4,299,0.0,215.28,1411.28,2024-07-24,EMI,Completed
2782,1042,10,11,13,2,2999,1499.5,809.73,5308.23,2024-12-02,Debit Card,Completed
2783,130,11,12,9,4,1999,0.0,1439.28,9435.28,2024-07-04,Debit Card,Completed
2784,1165,3,13,6,1,114999,17249.85,17594.85,115344.0,2024-02-14,Net Banking,Cancelled
2785,549,3,2,11,3,114999,68999.4,49679.57,325677.17,2024-05-19,UPI,Returned
2786,1912,22,2,13,5,299,74.75,255.64,1675.89,2024-10-29,Debit Card,Completed
2787,1121,16,6,6,1,5999,1499.75,809.87,5309.12,2024-01-01,Credit Card,Completed
2788,520,6,7,6,1,15999,0.0,2879.82,18878.82,2024-11-14,EMI,Completed
2789,197,5,12,3,2,29999,5999.8,9719.68,63717.88,2024-02-07,Credit Card,Returned
2790,499,25,12,14,5,199,199.0,143.28,939.28,2024-08-24,Cash,Returned
2791,1326,15,7,2,5,7999,11998.5,5039.37,33035.87,2024-08-30,Credit Card,Completed
2792,338,14,8,15,2,3999,0.0,1439.64,9437.64,2024-11-04,Credit Card,Completed
2793,897,21,7,1,4,599,359.4,366.59,2403.19,2024-12-22,Cash,Returned
2794,1096,20,8,14,3,3999,599.85,2051.49,13448.64,2024-11-22,Credit Card,Cancelled
2795,1403,19,15,10,2,4999,0.0,1799.64,11797.64,2024-11-04,UPI,Cancelled
2796,1577,13,6,10,2,12999,0.0,4679.64,30677.64,2024-09-19,EMI,Cancelled
2797,1609,19,11,11,2,4999,499.9,1709.66,11207.76,2024-03-04,Credit Card,Completed
2798,325,4,10,3,3,129999,0.0,70199.46,460196.46,2024-06-27,Net Banking,Completed
2799,558,10,10,15,3,2999,2249.25,1214.6,7962.35,2024-01-04,EMI,Completed
2800,3,5,7,15,4,29999,11999.6,19439.35,127435.75,2024-06-07,Cash,Cancelled
2801,1562,14,8,13,3,3999,2999.25,1619.6,10617.35,2024-10-30,Net Banking,Completed
2802,1813,3,7,7,4,114999,68999.4,70379.39,461375.99,2024-08-06,EMI,Completed
2803,527,11,1,1,4,1999,399.8,1367.32,8963.52,2024-06-29,Debit Card,Cancelled
2804,452,16,4,2,5,5999,5999.0,4319.28,28315.28,2024-05-19,Cash,Completed
2805,1263,6,8,15,1,15999,0.0,2879.82,18878.82,2024-11-21,Cash,Cancelled
2806,734,5,10,13,2,29999,8999.7,9179.69,60177.99,2024-04-15,UPI,Cancelled
2807,760,19,8,1,2,4999,1499.7,1529.69,10027.99,2024-06-28,UPI,Completed
2808,1084,6,8,14,2,15999,6399.6,4607.71,30206.11,2024-06-02,Credit Card,Completed
2809,1748,11,10,10,5,1999,2998.5,1259.37,8255.87,2024-10-18,Debit Card,Returned
2810,806,12,15,10,4,8999,7199.2,5183.42,33980.22,2024-05-06,Debit Card,Completed
2811,1544,9,14,10,2,4999,999.8,1619.68,10617.88,2024-12-29,Debit Card,Completed
2812,1622,10,10,4,4,2999,599.8,2051.32,13447.52,2024-11-07,Credit Card,Cancelled
2813,1935,9,5,15,3,4999,749.85,2564.49,16811.64,2024-10-21,Debit Card,Completed
2814,541,1,9,6,2,129999,12999.9,44459.66,291457.76,2024-01-25,Cash,Completed
2815,1026,14,3,15,2,3999,2399.4,1007.75,6606.35,2024-11-24,Cash,Returned
2816,1758,9,2,8,2,4999,0.0,1799.64,11797.64,2024-01-05,Cash,Completed
2817,265,2,12,6,1,89999,22499.75,12149.86,79649.11,2024-01-23,Net Banking,Completed
2818,618,17,6,7,3,8999,5399.4,3887.57,25485.17,2024-07-08,Debit Card,Completed
2819,1640,19,3,5,1,4999,249.95,854.83,5603.88,2024-01-06,UPI,Completed
2820,570,19,7,10,4,4999,0.0,3599.28,23595.28,2024-03-16,EMI,Returned
2821,458,19,1,1,2,4999,1499.7,1529.69,10027.99,2024-02-24,Credit Card,Completed
2822,418,24,14,15,3,28,16.8,12.1,79.3,2024-07-01,Cash,Cancelled
2823,1219,13,4,11,5,12999,9749.25,9944.23,65189.98,2024-11-17,EMI,Completed
2824,1974,1,9,14,1,129999,6499.95,22229.83,145728.88,2024-02-05,Debit Card,Cancelled
2825,739,18,5,7,3,24999,11249.55,11474.54,75221.99,2024-07-22,Net Banking,Completed
2826,174,3,4,12,1,114999,5749.95,19664.83,128913.88,2024-05-31,Credit Card,Completed
2827,1698,14,3,5,1,3999,199.95,683.83,4482.88,2024-04-09,Debit Card,Completed
2828,600,6,5,14,2,15999,0.0,5759.64,37757.64,2024-01-10,Debit Card,Completed
2829,1359,15,12,14,5,7999,7999.0,5759.28,37755.28,2024-10-03,UPI,Completed
2830,1131,21,6,5,5,599,299.5,485.19,3180.69,2024-07-14,Cash,Completed
2831,314,21,2,15,4,599,239.6,388.15,2544.55,2024-02-02,Net Banking,Completed
2832,386,2,5,7,3,89999,0.0,48599.46,318596.46,2024-03-20,Credit Card,Returned
2833,1626,12,1,6,2,8999,5399.4,2267.75,14866.35,2024-11-08,Debit Card,Completed
2834,801,11,3,15,3,1999,0.0,1079.46,7076.46,2024-04-11,Credit Card,Completed
2835,1066,5,10,8,1,29999,0.0,5399.82,35398.82,2024-01-09,Credit Card,Completed
2836,822,19,2,7,2,4999,0.0,1799.64,11797.64,2024-04-27,UPI,Completed
2837,405,9,7,15,4,4999,0.0,3599.28,23595.28,2024-12-20,UPI,Cancelled
2838,1846,14,13,15,3,3999,0.0,2159.46,14156.46,2024-08-12,Net Banking,Completed
2839,1590,16,10,12,3,5999,899.85,3077.49,20174.64,2024-01-30,Credit Card,Completed
2840,1315,12,4,2,1,8999,0.0,1619.82,10618.82,2024-04-28,EMI,Returned
2841,1139,25,5,15,2,199,19.9,68.06,446.16,2024-01-15,Credit Card,Completed
2842,1468,5,1,5,5,29999,14999.5,24299.19,159294.69,2024-08-22,UPI,Returned
2843,1658,24,13,1,1,28,7.0,3.78,24.78,2024-03-24,Credit Card,Cancelled
2844,1633,5,5,2,3,29999,0.0,16199.46,106196.46,2024-08-12,EMI,Completed
2845,1877,9,11,15,1,4999,1249.75,674.87,4424.12,2024-11-24,EMI,Cancelled
2846,1015,11,14,9,4,1999,0.0,1439.28,9435.28,2024-11-14,Cash,Completed
2847,1896,9,1,13,3,4999,4499.1,1889.62,12387.52,2024-04-26,Cash,Completed
2848,316,22,8,5,3,299,269.1,113.02,740.92,2024-02-02,Credit Card,Completed
2849,649,20,1,11,4,3999,3199.2,2303.42,15100.22,2024-09-30,Debit Card,Cancelled
2850,522,17,12,5,2,8999,4499.5,2429.73,15928.23,2024-05-07,EMI,Completed
2851,925,19,13,3,2,4999,0.0,1799.64,11797.64,2024-03-07,UPI,Completed
2852,97,4,9,15,5,129999,0.0,116999.1,766994.1,2024-04-30,EMI,Completed
2853,1410,18,7,2,1,24999,6249.75,3374.86,22124.11,2024-01-26,Net Banking,Completed
2854,1421,2,13,8,5,89999,0.0,80999.1,530994.1,2024-06-29,UPI,Returned
2855,1990,20,10,9,3,3999,0.0,2159.46,14156.46,2024-11-02,Debit Card,Cancelled
2856,1815,25,2,15,1,199,0.0,35.82,234.82,2024-03-30,Credit Card,Completed
2857,1937,13,12,9,2,12999,1299.9,4445.66,29143.76,2024-10-12,Net Banking,Completed
2858,335,1,6,10,2,129999,0.0,46799.64,306797.64,2024-02-27,Net Banking,Completed
2859,772,22,6,9,5,299,299.0,215.28,1411.28,2024-04-08,Credit Card,Cancelled
2860,1508,1,12,7,2,129999,25999.8,42119.68,276117.88,2024-05-30,Debit Card,Completed
2861,1797,1,5,15,5,129999,162498.75,87749.32,575245.57,2024-09-17,Cash,Returned
2862,1890,11,1,9,4,1999,0.0,1439.28,9435.28,2024-03-26,UPI,Completed
2863,1258,22,7,15,3,299,0.0,161.46,1058.46,2024-11-09,Debit Card,Completed
2864,1614,22,8,15,3,299,0.0,161.46,1058.46,2024-07-22,Net Banking,Cancelled
2865,1348,7,3,11,4,12999,2599.8,8891.32,58287.52,2024-05-17,Credit Card,Completed
2866,1887,16,8,11,2,5999,0.0,2159.64,14157.64,2024-07-02,Cash,Completed
2867,36,14,2,13,3,3999,3599.1,1511.62,9909.52,2024-02-12,Credit Card,Returned
2868,275,1,11,12,5,129999,0.0,116999.1,766994.1,2024-03-18,Cash,Completed
2869,240,3,6,14,2,114999,0.0,41399.64,271397.64,2024-03-18,Cash,Completed
2870,647,25,11,13,2,199,79.6,57.31,375.71,2024-05-05,Net Banking,Cancelled
2871,1475,5,11,14,2,29999,5999.8,9719.68,63717.88,2024-12-06,Credit Card,Completed
2872,884,13,2,11,3,12999,11699.1,4913.62,32211.52,2024-01-14,EMI,Cancelled
2873,1129,11,2,7,2,1999,0.0,719.64,4717.64,2024-04-24,EMI,Returned
2874,1558,2,1,9,5,89999,134998.5,56699.37,371695.87,2024-04-24,EMI,Completed
2875,132,21,2,6,2,599,0.0,215.64,1413.64,2024-03-29,UPI,Completed
2876,1535,10,9,4,3,2999,2699.1,1133.62,7431.52,2024-03-19,Net Banking,Returned
2877,855,18,8,13,3,24999,0.0,13499.46,88496.46,2024-02-23,Cash,Completed
2878,1088,11,5,2,4,1999,799.6,1295.35,8491.75,2024-06-05,Credit Card,Cancelled
2879,2,2,13,13,2,89999,53999.4,22679.75,148678.35,2024-09-11,Net Banking,Cancelled
2880,1075,16,4,11,5,5999,4499.25,4589.23,30084.98,2024-07-17,EMI,Completed
2881,578,13,12,10,1,12999,2599.8,1871.86,12271.06,2024-03-07,Credit Card,Completed
2882,1349,6,2,5,4,15999,0.0,11519.28,75515.28,2024-04-01,UPI,Completed
2883,375,1,5,3,1,129999,12999.9,21059.84,138058.94,2024-03-24,Cash,Completed
2884,1090,7,13,4,3,12999,9749.25,5264.6,34512.35,2024-09-18,Cash,Cancelled
2885,1774,4,2,15,5,129999,162498.75,87749.32,575245.57,2024-03-19,Net Banking,Returned
2886,1249,20,10,9,5,3999,5998.5,2519.37,16515.87,2024-02-19,EMI,Completed
2887,1053,23,4,4,5,449,0.0,404.1,2649.1,2024-01-30,Credit Card,Completed
2888,865,14,1,6,1,3999,0.0,719.82,4718.82,2024-01-03,Debit Card,Completed
2889,1532,6,9,11,2,15999,9599.4,4031.75,26430.35,2024-07-21,Credit Card,Completed
2890,8,11,11,2,3,1999,0.0,1079.46,7076.46,2024-05-18,Credit Card,Returned
2891,1842,8,9,1,3,14999,13499.1,5669.62,37167.52,2024-12-18,Credit Card,Completed
2892,1726,20,3,2,1,3999,999.75,539.87,3539.12,2024-07-22,Cash,Cancelled
2893,886,6,14,15,4,15999,3199.8,10943.32,71739.52,2024-04-26,Credit Card,Returned
2894,1822,7,15,15,5,12999,12999.0,9359.28,61355.28,2024-12-10,Credit Card,Completed
2895,1669,16,7,3,5,5999,4499.25,4589.23,30084.98,2024-11-21,UPI,Cancelled
2896,1974,18,15,13,2,24999,9999.6,7199.71,47198.11,2024-08-20,UPI,Completed
2897,889,18,5,4,1,24999,0.0,4499.82,29498.82,2024-04-07,Credit Card,Cancelled
2898,1036,6,4,8,5,15999,0.0,14399.1,94394.1,2024-02-20,EMI,Returned
2899,1740,17,12,8,3,8999,0.0,4859.46,31856.46,2024-08-24,EMI,Returned
2900,1492,3,9,15,3,114999,0.0,62099.46,407096.46,2024-07-26,Net Banking,Completed
2901,790,4,11,2,4,129999,77999.4,79559.39,521555.99,2024-10-24,Credit Card,Completed
2902,1301,18,9,4,3,24999,3749.85,12824.49,84071.64,2024-02-08,Cash,Completed
2903,957,20,8,14,1,3999,999.75,539.87,3539.12,2024-09-14,EMI,Completed
2904,722,19,7,8,5,4999,2499.5,4049.19,26544.69,2024-06-28,EMI,Completed
2905,365,24,11,1,2,28,11.2,8.06,52.86,2024-07-11,Debit Card,Cancelled
2906,1953,13,9,13,2,12999,3899.7,3977.69,26075.99,2024-10-21,UPI,Completed
2907,663,15,4,10,5,7999,11998.5,5039.37,33035.87,2024-10-30,Cash,Completed
2908,704,11,4,9,4,1999,0.0,1439.28,9435.28,2024-08-15,EMI,Completed
2909,1816,5,10,1,4,29999,11999.6,19439.35,127435.75,2024-11-17,Net Banking,Completed
2910,1567,20,7,14,5,3999,1999.5,3239.19,21234.69,2024-02-02,Net Banking,Returned
2911,1268,13,8,1,5,12999,0.0,11699.1,76694.1,2024-10-10,Cash,Completed
2912,629,22,11,15,3,299,269.1,113.02,740.92,2024-06-29,EMI,Returned
2913,1743,19,5,13,3,4999,0.0,2699.46,17696.46,2024-09-17,Credit Card,Returned
2914,1643,17,14,10,1,8999,1799.8,1295.86,8495.06,2024-08-24,Credit Card,Completed
2915,1719,15,9,11,2,7999,3199.6,2303.71,15102.11,2024-10-24,Cash,Returned
2916,219,13,5,1,3,12999,3899.7,6317.51,41414.81,2024-06-10,UPI,Returned
2917,342,22,11,15,4,299,0.0,215.28,1411.28,2024-06-16,Credit Card,Completed
2918,1712,2,3,13,2,89999,44999.5,24299.73,159298.23,2024-01-21,Net Banking,Completed
2919,594,18,10,2,1,24999,7499.7,3149.87,20649.17,2024-04-01,Debit Card,Returned
2920,1708,9,6,15,1,4999,249.95,854.83,5603.88,2024-01-01,Cash,Returned
2921,1174,18,4,2,3,24999,18749.25,10124.59,66372.34,2024-06-05,EMI,Returned
2922,1129,8,10,15,3,14999,0.0,8099.46,53096.46,2024-10-10,Debit Card,Completed
2923,1773,8,1,5,4,14999,8999.4,9179.39,60175.99,2024-01-07,UPI,Completed
2924,436,2,11,12,4,89999,71999.2,51839.42,339836.22,2024-02-22,Cash,Returned
2925,729,21,4,1,3,599,359.4,258.77,1696.37,2024-05-29,UPI,Returned
2926,535,25,10,7,4,199,238.8,100.3,657.5,2024-12-06,Debit Card,Completed
2927,920,19,1,15,4,4999,0.0,3599.28,23595.28,2024-11-30,UPI,Returned
2928,967,6,7,2,1,15999,0.0,2879.82,18878.82,2024-11-19,Credit Card,Completed
2929,763,23,2,2,2,449,89.8,145.48,953.68,2024-05-31,Debit Card,Completed
2930,270,20,10,2,4,3999,3999.0,2159.46,14156.46,2024-05-20,EMI,Completed
2931,1956,14,9,13,3,3999,0.0,2159.46,14156.46,2024-06-03,UPI,Completed
2932,291,25,3,4,3,199,89.55,91.34,598.79,2024-11-08,Cash,Completed
2933,1787,16,3,11,4,5999,0.0,4319.28,28315.28,2024-04-04,Credit Card,Completed
2934,1248,1,6,8,2,129999,25999.8,42119.68,276117.88,2024-08-13,UPI,Completed
2935,1022,10,8,13,3,2999,2699.1,1133.62,7431.52,2024-05-27,EMI,Completed
2936,763,20,4,14,3,3999,0.0,2159.46,14156.46,2024-02-19,Credit Card,Returned
2937,462,11,1,15,1,1999,0.0,359.82,2358.82,2024-05-27,Debit Card,Cancelled
2938,713,7,2,6,5,12999,0.0,11699.1,76694.1,2024-01-02,EMI,Completed
2939,808,5,11,6,1,29999,0.0,5399.82,35398.82,2024-08-29,Credit Card,Cancelled
2940,294,21,8,15,2,599,239.6,172.51,1130.91,2024-05-18,Cash,Cancelled
2941,1118,24,4,12,5,28,21.0,21.42,140.42,2024-12-30,EMI,Completed
2942,1135,11,3,6,5,1999,999.5,1619.19,10614.69,2024-03-28,EMI,Completed
2943,287,23,14,11,1,449,89.8,64.66,423.86,2024-02-29,Cash,Completed
2944,1002,12,10,3,4,8999,0.0,6479.28,42475.28,2024-01-29,Debit Card,Completed
2945,1084,21,1,12,3,599,0.0,323.46,2120.46,2024-05-12,Net Banking,Completed
2946,630,9,8,8,3,4999,749.85,2564.49,16811.64,2024-07-01,Credit Card,Completed
2947,898,17,12,10,1,8999,2249.75,1214.87,7964.12,2024-03-01,Debit Card,Returned
2948,615,23,13,15,2,449,89.8,145.48,953.68,2024-05-28,Cash,Completed
2949,76,11,4,15,5,1999,2998.5,1259.37,8255.87,2024-01-16,Credit Card,Completed
2950,256,17,4,14,1,8999,0.0,1619.82,10618.82,2024-12-18,Credit Card,Completed
2951,1691,21,9,6,4,599,0.0,431.28,2827.28,2024-09-19,Net Banking,Returned
2952,1096,6,13,3,3,15999,0.0,8639.46,56636.46,2024-09-02,Cash,Completed
2953,403,1,5,14,2,129999,38999.7,39779.69,260777.99,2024-12-16,UPI,Completed
2954,372,4,8,10,4,129999,77999.4,79559.39,521555.99,2024-12-04,Credit Card,Completed
2955,1493,8,8,15,1,14999,0.0,2699.82,17698.82,2024-09-19,Cash,Completed
2956,730,14,11,15,2,3999,799.8,1295.68,8493.88,2024-05-22,Net Banking,Completed
2957,180,24,8,15,4,28,0.0,20.16,132.16,2024-10-30,Net Banking,Returned
2958,1910,3,5,8,2,114999,45999.6,33119.71,217118.11,2024-03-10,Cash,Returned
2959,1179,9,15,13,4,4999,1999.6,3239.35,21235.75,2024-06-23,UPI,Returned
2960,1204,19,10,1,1,4999,0.0,899.82,5898.82,2024-01-25,Cash,Returned
2961,1135,11,8,8,5,1999,0.0,1799.1,11794.1,2024-09-29,Credit Card,Cancelled
2962,1452,11,3,4,1,1999,599.7,251.87,1651.17,2024-10-31,Net Banking,Cancelled
2963,1070,10,15,10,2,2999,599.8,971.68,6369.88,2024-07-18,Debit Card,Cancelled
